조사일,채수위치,total_cyano,microcystis,anabaena,oscillatoria,aphanizomenon,일조시간 합계(hr),투명도,발령단계,수온(℃),pH,DO(㎎/L),탁도,Chl-a (㎎/㎥),평균기온(°C),최저기온(°C),최고기온(°C),평균 풍속(m/s),평균 상대습도(%),합계 일조시간(hr),합계 일사량(MJ/m2),평균 전운량(1/10),수위(EL.m),저수량(백만㎥),저수율(%),강우량(mm),유입량(㎥/s),총방류량(㎥/s),전년저수위,예년저수위,취수량1,취수량2,취수량3,기타방류량1,기타방류량2,기타방류량3,outlet방류량,예년강수량,기타발전방류량,일강수량(mm)
2024-11-09,문의,160.84692112937233,0.0001668510448972,1e-06,1e-06,140.3287799849861,,,미발령,19.642857142857142,7.328571428571428,7.114285714285715,1.8285714285714283,8.3,12.366666666666667,6.666666666666667,19.666666666666668,0.7999999999999999,74.73333333333333,7.533333333333334,12.215,3.766666666666667,74.2398,1052.8991,70.66,0.0,19.646,32.459,74.7412,72.4713,6.493,4.724,0.766,0.0,0.0,0.0,0.0,1.6261,0.0,
2024-11-10,문의,161.42243147656163,1.2917083451662417e-05,1e-06,1e-06,150.77553680188484,,,미발령,19.47142857142857,7.414285714285715,7.257142857142857,1.8142857142857145,7.6,13.066666666666668,8.933333333333334,20.566666666666663,0.7000000000000001,74.86666666666666,5.3,10.255,4.8,74.2209,1051.7503,70.59,0.0,18.998,32.295,74.73,72.4577,6.377,4.66,0.767,0.0,0.0,0.0,0.0,1.7478,0.0,
2024-11-11,문의,162.000001,1e-06,1e-06,1e-06,162.000001,,,미발령,19.3,7.5,7.4,1.8,6.9,12.766666666666666,6.433333333333334,21.1,0.7000000000000001,74.06666666666666,8.799999999999999,12.895,0.9666666666666668,74.2069,1050.8997,70.53,0.0,22.193,32.037,74.73,72.4446,6.111,4.708,0.766,0.0,0.0,0.0,0.0,1.4741,0.0,
2024-11-12,문의,201.83909658565224,1.78171922124476e-05,1e-06,1e-06,165.10175531556033,,,미발령,19.142857142857142,7.4,7.342857142857143,1.957142857142857,8.142857142857142,13.166666666666666,8.566666666666666,19.9,1.0666666666666669,67.36666666666666,8.366666666666667,13.06,1.9666666666666668,74.183,1049.4486,70.43,0.0,15.497,32.292,74.73,72.4208,6.435,4.649,0.765,0.0,0.0,0.0,0.0,0.3482,0.0,
2024-11-13,문의,251.47543616689396,0.0003174523383353,1e-06,1e-06,168.2628977778781,,,미발령,18.985714285714288,7.3,7.285714285714286,2.1142857142857143,9.385714285714286,12.733333333333334,5.533333333333334,20.8,0.8333333333333334,71.60000000000001,8.866666666666667,12.49,2.9333333333333336,74.1648,1048.3444,70.36,0.0,19.046,31.826,74.72,72.3989,5.962,4.651,0.764,0.0,0.0,0.0,0.0,1.8978,0.0,
2024-11-14,문의,313.3183613338911,0.005656109330411,1e-06,1e-06,171.48456546991238,,,미발령,18.82857142857143,7.2,7.228571428571429,2.271428571428572,10.628571428571428,13.766666666666666,9.0,19.5,0.8333333333333334,76.06666666666666,1.8,6.96,7.7,74.1389,1046.7742,70.25,0.0,14.346,32.52,74.7,72.3791,6.642,4.668,0.765,0.0,0.0,0.0,0.0,0.2319,0.0,
2024-11-15,문의,390.3697197837026,0.1007759871145519,1e-06,1e-06,174.7679172459305,,,미발령,18.67142857142857,7.1,7.171428571428572,2.4285714285714284,11.87142857142857,14.6,11.3,20.066666666666663,1.2666666666666666,76.66666666666667,4.666666666666667,9.805,5.733333333333333,74.1209,1045.6837,70.18,2.2437,19.597,32.218,74.69,72.3645,6.366,4.632,0.767,0.0,0.0,0.0,0.0,0.1968,0.0,
2024-11-16,문의,486.3695746244888,1.7955451328191143,1e-06,1e-06,178.11413414835545,,,미발령,18.514285714285712,7.0,7.114285714285715,2.5857142857142854,13.114285714285714,16.533333333333335,10.5,23.23333333333333,1.1666666666666667,74.8,8.4,12.29,5.1000000000000005,74.097,1044.2369,70.08,0.4598,15.242,31.988,74.6828,72.3478,5.976,4.792,0.768,0.0,0.0,0.0,0.0,1.1914,0.0,
2024-11-17,문의,605.9777465615867,31.991572757562963,1e-06,1e-06,181.5244198325941,,,미발령,18.357142857142858,6.9,7.057142857142857,2.742857142857143,14.357142857142856,8.933333333333334,2.5,15.433333333333332,2.2,53.6,0.6333333333333334,4.6,6.2,74.077,1043.027,70.0,0.1477,17.901,31.904,74.672,72.3313,6.111,4.552,0.77,0.0,0.0,0.0,0.0,1.1165,0.0,
2024-11-18,문의,755.000001,570.000001,1e-06,1e-06,185.000001,,,미발령,18.2,6.8,7.0,2.9,15.6,2.566666666666667,-1.0333333333333334,7.866666666666666,1.6666666666666667,38.1,9.166666666666666,13.885,0.3999999999999999,74.0519,1041.5098,69.9,0.0,14.144,31.704,74.66,72.3149,5.822,4.661,0.769,0.0,0.0,0.0,0.0,1.7724,0.0,
2024-11-19,문의,577.0282551406949,31.991572757562867,1e-06,1.4175169590160578e-05,12.194028277115263,,,미발령,18.014285714285712,6.8,6.914285714285715,2.685714285714285,14.357142857142858,5.133333333333334,-2.4,13.366666666666667,0.9666666666666668,61.16666666666666,6.566666666666666,11.085,3.8666666666666663,74.024,1039.8248,69.79,0.0,11.737,31.239,74.65,72.2997,5.291,4.73,0.77,0.0,0.0,0.0,0.0,1.4991,0.0,
2024-11-20,문의,441.0087507148425,1.7955451328191117,1e-06,0.0002009354329098,0.8037531071315328,,,미발령,17.82857142857143,6.8,6.828571428571428,2.4714285714285715,13.114285714285714,6.4,0.2333333333333333,11.566666666666668,0.8000000000000002,69.5,3.766666666666667,7.584999999999999,6.433333333333334,74.004,1038.618,69.71,0.0,17.914,31.882,74.64,72.2806,6.018,4.648,0.771,0.0,0.0,0.0,0.0,0.1977,0.0,
2024-11-21,문의,337.0523305823986,0.1007759871145517,1e-06,0.0028482938381689,0.0529783138551505,,,미발령,17.642857142857142,6.8,6.742857142857143,2.257142857142857,11.871428571428572,9.4,4.466666666666667,13.766666666666666,0.9666666666666668,71.89999999999999,2.6333333333333333,6.505,5.766666666666667,73.9859,1037.5264,69.63,0.0,19.409,32.042,74.63,72.2626,6.134,4.683,0.77,0.0,0.0,0.0,0.0,0.1195,0.0,
2024-11-22,문의,257.60095092644394,0.005656109330411,1e-06,0.040375048198654,0.0034919948850356,,,미발령,17.457142857142856,6.8,6.6571428571428575,2.0428571428571427,10.62857142857143,6.866666666666667,1.6666666666666667,11.933333333333332,1.5666666666666669,53.36666666666667,8.9,12.675,0.0,73.9628,1036.1344,69.54,0.0,15.958,32.07,74.6144,72.2407,6.182,4.664,0.77,0.0,0.0,0.0,0.0,0.3399,0.0,
2024-11-23,문의,196.87818150833317,0.0003174523383353,1e-06,0.5723231554268288,0.0002301701845486,,,미발령,17.27142857142857,6.8,6.571428571428572,1.8285714285714283,9.385714285714286,4.766666666666667,-0.7000000000000001,12.5,0.8666666666666667,62.73333333333333,7.899999999999999,11.15,1.9666666666666668,73.9398,1034.7494,69.45,0.0,16.098,32.127,74.5964,72.2197,6.214,4.681,0.769,0.0,0.0,0.0,0.0,0.6649,0.0,
2024-11-24,문의,150.4692362921288,1.781719221244755e-05,1e-06,8.112777788551119,1.5171360668991754e-05,,,미발령,17.085714285714285,6.8,6.485714285714286,1.6142857142857143,8.142857142857144,6.133333333333333,0.1666666666666666,14.233333333333334,0.7666666666666666,67.39999999999999,8.799999999999999,12.260000000000002,0.8666666666666667,73.9137,1033.1791,69.34,0.0,13.813,31.988,74.58,72.2011,6.111,4.651,0.769,0.0,0.0,0.0,0.0,2.3256,0.0,
2024-11-25,문의,115.000001,1e-06,1e-06,115.000001,1e-06,,,미발령,16.9,6.8,6.4,1.4,6.9,9.3,1.0333333333333332,16.3,2.033333333333333,66.13333333333333,7.566666666666666,10.895,4.8,73.89,1031.7544,69.25,0.2732,15.627,32.117,74.5596,72.1851,6.111,4.759,0.768,0.0,0.0,0.0,0.0,1.26,0.0,
2024-11-26,문의,8.112777788551119,1e-06,1e-06,8.112777788551119,1e-06,,,미발령,16.7,6.814285714285714,6.485714285714286,1.414285714285714,6.785714285714286,7.766666666666666,4.333333333333333,11.233333333333334,2.7,72.23333333333333,1.3,4.745,8.733333333333334,73.8928,1031.9227,69.26,15.6692,33.965,32.018,74.54,72.1736,5.949,4.854,0.77,0.0,0.0,0.0,0.0,1.6975,0.0,
2024-11-27,문의,0.572323155426828,1e-06,1e-06,0.572323155426828,1e-06,,,미발령,16.5,6.828571428571428,6.571428571428572,1.4285714285714286,6.671428571428572,1.9666666666666663,0.2,5.2,2.2,80.96666666666665,0.8666666666666667,4.205,8.5,73.88,1031.1536,69.2,3.3274,21.978,30.879,74.53,72.1578,5.625,4.034,0.768,0.0,0.0,0.0,0.0,2.2798,0.0,
2024-11-28,문의,0.040375048198654,1e-06,1e-06,0.040375048198654,1e-06,,,미발령,16.3,6.842857142857143,6.6571428571428575,1.4428571428571428,6.557142857142857,2.766666666666667,0.5333333333333333,7.333333333333333,1.7333333333333334,82.13333333333334,2.1333333333333333,3.845,8.933333333333334,73.8751,1030.8593,69.19,6.217,27.534,30.94,74.52,72.1441,6.146,3.578,0.768,0.0,0.0,0.0,0.0,1.4115,0.0,
2024-11-29,문의,0.0028482938381689,1e-06,1e-06,0.0028482938381689,1e-06,,,미발령,16.099999999999998,6.857142857142858,6.742857142857143,1.457142857142857,6.442857142857143,2.266666666666667,-1.1,5.0,1.3333333333333333,76.16666666666667,4.133333333333333,7.255,6.8,73.8748,1030.8413,69.18,0.7351,31.237,31.446,74.4976,72.1292,6.134,4.087,0.767,0.0,0.0,0.0,0.0,1.5589,0.0,
2024-11-30,문의,0.0002009354329098,1e-06,1e-06,0.0002009354329098,1e-06,,,미발령,15.9,6.871428571428572,6.828571428571428,1.4714285714285713,6.328571428571428,4.366666666666666,-0.7333333333333334,8.666666666666666,0.9333333333333332,76.83333333333333,3.266666666666667,6.029999999999999,3.533333333333333,73.864,1030.1928,69.14,0.2353,24.532,32.038,74.4836,72.1176,5.972,4.862,0.765,0.0,0.0,0.0,0.0,3.1924,0.0,
2024-12-01,문의,1.4175169590160577e-05,1e-06,1e-06,1.4175169590160577e-05,1e-06,,,미발령,15.7,6.885714285714286,6.914285714285715,1.4857142857142858,6.2142857142857135,6.666666666666667,1.2666666666666666,12.266666666666666,0.5333333333333333,83.03333333333333,2.9333333333333336,6.385,6.0,73.852,1029.4725,69.09,0.1672,23.625,31.962,74.46,72.1075,5.949,4.802,0.767,0.0,0.0,0.0,0.0,0.6642,0.0,
2024-12-02,문의,1e-06,1e-06,1e-06,1e-06,1e-06,,,미발령,15.5,6.9,7.0,1.5,6.1,7.933333333333334,2.5,15.766666666666666,1.2666666666666666,77.16666666666667,4.366666666666666,7.71,1.7333333333333332,73.8379,1028.6266,69.04,0.0,22.49,32.281,74.4496,72.0942,6.181,4.876,0.77,0.0,0.0,0.0,0.0,0.6312,0.0,
2024-12-03,문의,1e-06,1e-06,1e-06,1e-06,1e-06,,,미발령,15.242857142857142,6.9,7.1571428571428575,1.542857142857143,6.357142857142857,1.8666666666666665,-1.4333333333333331,6.433333333333334,1.5333333333333332,48.86666666666667,6.5,10.66,4.933333333333334,73.8308,1028.2007,69.01,0.0547,27.157,32.086,74.4236,72.0802,6.076,4.807,0.769,0.0,0.0,0.0,0.0,1.7639,0.0,
2024-12-04,문의,1e-06,1e-06,1e-06,1e-06,1e-06,,,미발령,14.985714285714286,6.9,7.314285714285714,1.5857142857142856,6.614285714285714,3.033333333333333,-0.1666666666666666,7.733333333333333,1.2333333333333334,52.8,8.4,11.46,3.8333333333333335,73.8129,1027.1276,68.93,0.0,18.998,31.418,74.4124,72.0711,5.972,4.971,0.031,0.0,0.0,0.0,0.0,2.8542,0.0,
2024-12-05,문의,1e-06,1e-06,1e-06,1e-06,1e-06,,,미발령,14.728571428571428,6.9,7.4714285714285715,1.6285714285714286,6.871428571428571,4.233333333333333,-0.6333333333333333,9.233333333333334,1.4666666666666668,69.46666666666667,4.733333333333333,7.54,6.733333333333333,73.805,1026.6542,68.9,0.3219,27.736,33.215,74.398,72.0579,6.227,5.024,1.506,0.0,0.0,0.0,0.0,0.7873,0.0,
2024-12-06,문의,1e-06,1e-06,1e-06,1e-06,1e-06,,,미발령,14.471428571428572,6.9,7.628571428571428,1.6714285714285717,7.128571428571428,3.5666666666666664,0.3666666666666667,7.866666666666667,1.7,65.83333333333333,6.566666666666666,10.535,3.766666666666667,73.791,1025.8156,68.85,0.3316,22.58,32.286,74.3792,72.045,6.042,5.015,0.774,0.0,0.0,0.0,0.0,0.9179,0.0,
2024-12-07,문의,1e-06,1e-06,1e-06,1e-06,1e-06,,,미발령,14.214285714285714,6.9,7.785714285714286,1.7142857142857144,7.385714285714286,0.9666666666666668,-3.0666666666666664,5.433333333333334,1.4333333333333331,66.13333333333333,4.066666666666667,7.1,4.066666666666666,73.7732,1024.75,68.78,0.0,19.94,32.274,74.36,72.0297,6.18,4.858,0.773,0.0,0.0,0.0,0.0,0.565,0.0,
2024-12-08,문의,1e-06,1e-06,1e-06,1e-06,1e-06,,,미발령,13.957142857142856,6.9,7.942857142857142,1.7571428571428571,7.642857142857143,-0.0333333333333333,-3.5666666666666664,4.7,1.5333333333333332,58.63333333333333,8.299999999999999,11.505,1.6,73.763,1024.1396,68.73,0.0,25.047,32.111,74.34,72.0133,5.914,4.981,0.769,0.0,0.0,0.0,0.0,0.9919,0.0,
2024-12-09,문의,1e-06,1e-06,1e-06,1e-06,1e-06,,,미발령,13.7,6.9,8.1,1.8,7.9,1.4333333333333331,-5.033333333333334,7.133333333333333,0.7999999999999999,64.39999999999999,5.766666666666667,8.66,4.666666666666667,73.7422,1022.8956,68.65,0.0,17.973,32.371,74.32,71.9957,6.18,4.977,0.77,0.0,0.0,0.0,0.0,0.9073,0.0,
2024-12-10,문의,1e-06,1e-06,1e-06,1e-06,1e-06,,,미발령,13.5,6.9,8.114285714285714,1.7857142857142858,7.571428571428572,2.966666666666667,-1.1666666666666667,8.233333333333333,1.1,62.366666666666674,8.333333333333334,11.045,4.066666666666666,73.7338,1022.3935,68.62,0.0,26.443,32.255,74.31,71.9788,6.076,4.951,0.769,0.0,0.0,0.0,0.0,1.4232,0.0,
2024-12-11,문의,1e-06,1e-06,1e-06,1e-06,1e-06,,,미발령,13.3,6.9,8.128571428571428,1.7714285714285714,7.242857142857143,1.9666666666666663,-1.2333333333333334,7.933333333333333,0.7333333333333334,65.53333333333333,4.9,7.955,4.333333333333333,73.712,1021.091,68.53,0.0,16.591,31.666,74.3216,71.9623,5.602,4.825,0.771,0.0,0.0,0.0,0.0,2.2205,0.0,
2024-12-12,문의,1e-06,1e-06,1e-06,1e-06,1e-06,,,미발령,13.1,6.9,8.142857142857142,1.7571428571428571,6.914285714285715,0.5333333333333333,-3.966666666666667,6.166666666666667,1.0,55.79999999999999,6.366666666666667,10.15,4.366666666666666,73.698,1020.255,68.47,0.0,22.602,32.277,74.374,71.948,6.181,4.891,0.768,0.0,0.0,0.0,0.0,0.3804,0.0,
2024-12-13,문의,1e-06,1e-06,1e-06,1e-06,1e-06,,,미발령,12.9,6.9,8.157142857142857,1.7428571428571429,6.585714285714285,0.6333333333333333,-1.6333333333333335,4.033333333333333,1.1,56.0,0.3666666666666667,4.5,7.0,73.672,1018.7036,68.37,0.0,14.129,32.085,74.4604,71.9372,6.03,4.822,0.766,0.0,0.0,0.0,0.0,1.0116,0.0,
2024-12-14,문의,1e-06,1e-06,1e-06,1e-06,1e-06,,,미발령,12.7,6.9,8.17142857142857,1.7285714285714286,6.257142857142857,-0.2,-4.266666666666667,4.366666666666667,1.5333333333333332,59.13333333333333,6.433333333333334,10.12,3.033333333333333,73.6492,1017.3443,68.28,0.0663,16.251,31.984,74.5388,71.924,5.972,4.799,0.763,0.0,0.0,0.0,0.0,1.8954,0.0,
2024-12-15,문의,1e-06,1e-06,1e-06,1e-06,1e-06,,,미발령,12.5,6.9,8.185714285714285,1.7142857142857142,5.928571428571429,1.3333333333333333,-1.3333333333333333,4.166666666666667,1.4,78.86666666666666,0.4333333333333333,2.37,7.533333333333334,73.6289,1016.135,68.2,1.1022,17.953,31.95,74.9556,71.9262,5.972,4.745,0.763,0.0,0.0,0.0,0.0,2.3613,0.0,
2024-12-16,문의,1e-06,1e-06,1e-06,1e-06,1e-06,,,미발령,12.3,6.9,8.2,1.7,5.6,2.0,-2.966666666666667,6.566666666666666,1.1666666666666667,61.4,5.666666666666667,9.365,6.4,73.613,1015.1883,68.13,0.3145,21.108,32.065,75.46,71.9325,6.053,4.801,0.76,0.0,0.0,0.0,0.0,1.0286,0.0,
2024-12-17,문의,1e-06,1e-06,1e-06,1e-06,1e-06,,,미발령,12.071428571428571,6.885714285714286,8.257142857142856,1.6714285714285717,5.357142857142857,1.0,-2.966666666666667,6.2,1.4666666666666668,55.93333333333334,6.533333333333334,9.9,3.3000000000000003,73.5859,1013.576,68.03,0.1645,13.314,31.975,75.48,71.9188,6.042,4.72,0.761,0.0,0.0,0.0,0.0,0.4158,0.0,
2024-12-18,문의,1e-06,1e-06,1e-06,1e-06,1e-06,,,미발령,11.842857142857143,6.871428571428572,8.314285714285713,1.6428571428571428,5.114285714285714,-2.433333333333333,-5.633333333333333,1.7666666666666666,1.7,50.76666666666667,8.299999999999999,11.165,1.4666666666666668,73.5658,1012.3812,67.95,0.0,18.228,32.057,75.36,71.8973,6.053,4.8,0.76,0.0,0.0,0.0,0.0,0.0522,0.0,
2024-12-19,문의,1e-06,1e-06,1e-06,1e-06,1e-06,,,미발령,11.614285714285714,6.857142857142858,8.37142857142857,1.6142857142857143,4.871428571428571,-2.533333333333333,-8.233333333333333,4.233333333333333,0.7333333333333334,58.333333333333336,8.233333333333333,10.945,2.966666666666667,73.5539,1011.6742,67.9,0.0,24.128,32.311,75.19,71.8746,6.192,4.899,0.757,0.0,0.0,0.0,0.0,0.1982,0.0,
2024-12-20,문의,1e-06,1e-06,1e-06,1e-06,1e-06,,,미발령,11.385714285714286,6.842857142857143,8.428571428571429,1.5857142857142856,4.628571428571428,0.0666666666666666,-4.5,3.966666666666667,0.6,68.23333333333333,1.2,4.025,8.799999999999999,73.528,1010.1364,67.79,0.0,14.393,32.191,74.98,71.8457,6.25,4.735,0.758,0.0,0.0,0.0,0.0,0.4497,0.0,
2024-12-21,문의,1e-06,1e-06,1e-06,1e-06,1e-06,,,미발령,11.157142857142857,6.828571428571428,8.485714285714286,1.5571428571428572,4.385714285714285,-0.0333333333333333,-3.433333333333333,2.833333333333333,2.033333333333333,77.16666666666667,1.3666666666666665,4.175,6.166666666666667,73.5108,1009.1159,67.73,3.2455,20.102,31.913,74.87,71.8222,5.98,4.725,0.757,0.0,0.0,0.0,0.0,1.0939,0.0,
2024-12-22,문의,1e-06,1e-06,1e-06,1e-06,1e-06,,,미발령,10.928571428571429,6.814285714285714,8.542857142857143,1.5285714285714285,4.142857142857142,-3.1,-6.866666666666667,1.7333333333333332,1.6333333333333335,54.26666666666667,8.4,11.64,0.3666666666666667,73.4888,1007.8115,67.64,0.0,16.929,32.026,74.9072,71.8044,5.989,4.826,0.755,0.0,0.0,0.0,0.0,0.5861,0.0,
2024-12-23,문의,1e-06,1e-06,1e-06,1e-06,1e-06,,,미발령,10.7,6.8,8.6,1.5,3.9,-1.0666666666666669,-7.3,5.666666666666667,0.7666666666666666,73.60000000000001,5.166666666666667,7.59,2.8666666666666667,73.4641,1006.3483,67.54,0.2352,15.405,32.341,74.93,71.7787,6.249,4.873,0.752,0.0,0.0,0.0,0.0,0.25,0.0,
2024-12-24,문의,1e-06,1e-06,1e-06,1e-06,1e-06,,,미발령,10.585714285714284,6.842857142857143,8.614285714285714,1.4857142857142858,4.0,-0.0999999999999999,-4.733333333333333,5.633333333333333,1.0,61.46666666666666,8.366666666666667,11.155,1.9333333333333331,73.4436,1005.1348,67.46,0.037,18.033,32.078,74.95,71.7595,6.077,4.772,0.752,0.0,0.0,0.0,0.0,0.9649,0.0,
2024-12-25,문의,1e-06,1e-06,1e-06,1e-06,1e-06,,,미발령,10.471428571428572,6.885714285714285,8.628571428571428,1.4714285714285713,4.1,1.5,-3.366666666666667,6.266666666666667,0.7999999999999999,69.66666666666667,1.8666666666666665,5.995,8.333333333333334,73.42,1003.7388,67.37,0.0,16.089,32.246,74.97,71.7392,6.203,4.839,0.754,0.0,0.0,0.0,0.0,0.2132,0.0,
2024-12-26,문의,1e-06,1e-06,1e-06,1e-06,1e-06,,,미발령,10.357142857142858,6.928571428571428,8.642857142857142,1.457142857142857,4.2,2.0,-2.0,5.466666666666666,2.3666666666666667,62.56666666666666,6.6000000000000005,9.685,3.1333333333333333,73.3941,1002.2082,67.26,0.0273,14.264,31.98,74.9864,71.7169,5.995,4.787,0.752,0.0,0.0,0.0,0.0,0.6297,0.0,
2024-12-27,문의,1e-06,1e-06,1e-06,1e-06,1e-06,,,미발령,10.242857142857142,6.971428571428572,8.657142857142857,1.4428571428571428,4.3,-1.7,-5.7,1.5,1.4666666666666668,57.93333333333334,6.9,8.705,5.766666666666667,73.371,1000.8441,67.17,0.1075,16.256,32.043,75.0,71.6944,6.088,4.745,0.752,0.0,0.0,0.0,0.0,0.2544,0.0,
2024-12-28,문의,1e-06,1e-06,1e-06,1e-06,1e-06,,,미발령,10.128571428571428,7.014285714285714,8.67142857142857,1.4285714285714286,4.4,-2.433333333333333,-6.133333333333333,0.5666666666666668,1.8,62.43333333333334,5.233333333333333,8.47,4.733333333333333,73.351,999.664,67.09,0.3538,18.266,31.925,75.01,71.6733,5.937,4.783,0.749,0.0,0.0,0.0,0.0,0.6538,0.0,
2024-12-29,문의,1e-06,1e-06,1e-06,1e-06,1e-06,,,미발령,10.014285714285714,7.057142857142857,8.685714285714285,1.414285714285714,4.5,1.2666666666666666,-3.0666666666666664,5.966666666666666,0.9333333333333332,71.06666666666666,3.033333333333333,6.75,6.433333333333334,73.3357,998.7618,67.03,0.0,21.421,31.863,75.01,71.6511,5.938,4.723,0.749,0.0,0.0,0.0,0.0,0.5336,0.0,
2024-12-30,문의,1e-06,1e-06,1e-06,1e-06,1e-06,,,미발령,9.9,7.1,8.7,1.4,4.6,5.233333333333333,0.0666666666666667,10.366666666666667,1.1,68.0,2.1,5.609999999999999,7.7,73.3056,996.9883,66.91,0.0,11.619,32.146,75.02,71.6283,6.088,4.833,0.751,0.0,0.0,0.0,0.0,0.3774,0.0,
2024-12-31,문의,1.4425629210282118e-05,1.4425629210282118e-05,1e-06,1e-06,1e-06,,,미발령,9.771428571428572,7.1,8.742857142857142,1.7,4.542857142857143,1.7666666666666666,-3.0333333333333337,6.166666666666667,2.066666666666667,45.7,8.5,11.9,0.5,73.2798,995.4696,66.81,0.0,14.545,32.123,75.028,71.6039,6.088,4.838,0.752,0.0,0.0,0.0,0.0,0.3275,0.0,
2025-01-01,문의,0.0002080987781125,0.0002080987781125,1e-06,1e-06,1e-06,,,미발령,9.642857142857142,7.1,8.785714285714285,2.0,4.485714285714286,1.4666666666666668,-4.866666666666666,9.233333333333333,0.8333333333333334,62.46666666666666,8.333333333333334,10.625,0.6333333333333333,73.2569,994.1227,66.72,0.0,17.053,32.642,75.04,71.2393,5.729,4.726,0.75,0.0,0.0,0.0,0.0,0.183,0.0,
2025-01-02,문의,0.0030019558121643,0.0030019558121643,1e-06,1e-06,1e-06,,,미발령,9.514285714285714,7.1,8.828571428571427,2.3,4.428571428571429,0.8666666666666666,-3.8666666666666663,7.666666666666667,1.0333333333333334,55.46666666666667,8.4,11.495,0.2666666666666666,73.2268,992.354,66.6,0.0,12.622,33.093,75.0444,71.2164,6.204,4.693,0.749,0.0,0.0,0.0,0.0,0.1882,0.0,
2025-01-03,문의,0.0433051014519341,0.0433051014519341,1e-06,1e-06,1e-06,,,미발령,9.385714285714286,7.1,8.871428571428572,2.6,4.371428571428571,-0.2666666666666666,-4.833333333333333,4.266666666666667,1.5666666666666669,51.26666666666667,7.266666666666666,10.655,3.3666666666666667,73.202,990.8982,66.5,0.0,16.194,33.044,75.05,71.1939,6.03,4.826,0.75,0.0,0.0,0.0,0.0,0.1214,0.0,
2025-01-04,문의,0.6247033364592512,0.6247033364592512,1e-06,1e-06,1e-06,,,미발령,9.257142857142858,7.1,8.914285714285715,2.9,4.314285714285714,-0.1,-4.7,6.1000000000000005,0.9666666666666668,52.56666666666666,7.533333333333334,10.855,1.8333333333333333,73.1769,989.426,66.4,0.0,16.019,33.058,75.06,71.172,6.042,4.814,0.753,0.0,0.0,0.0,0.0,0.2056,0.0,
2025-01-05,문의,9.011738698187283,9.011738698187283,1e-06,1e-06,1e-06,,,미발령,9.128571428571428,7.1,8.957142857142857,3.2,4.257142857142857,0.8333333333333334,-3.9333333333333336,4.366666666666666,0.6666666666666666,80.26666666666667,0.0333333333333333,2.035,8.4,73.161,988.4941,66.34,0.8377,22.11,32.896,75.06,71.1471,5.995,4.683,0.743,0.0,0.0,0.0,0.0,0.3413,0.0,
2025-01-06,문의,130.000001,130.000001,1e-06,1e-06,1e-06,,,미발령,9.0,7.1,9.0,3.5,4.2,1.7000000000000002,-1.8666666666666665,5.533333333333334,1.9666666666666668,74.13333333333333,1.8,6.015000000000001,7.333333333333333,73.13,986.6786,66.22,3.4313,12.02,33.032,75.06,71.1254,6.03,4.814,0.742,0.0,0.0,0.0,0.0,1.0906,0.0,
2025-01-07,문의,9.011738698187267,9.011738698187267,1e-06,1e-06,1e-06,,,미발령,8.82857142857143,7.071428571428571,9.042857142857144,3.3714285714285714,4.2,-1.7666666666666666,-5.1,1.8,1.6,63.43333333333334,5.3,8.515,4.033333333333333,73.1072,985.3447,66.13,0.0505,17.005,32.444,75.0536,71.1067,5.521,4.739,0.739,0.0,0.0,0.0,0.0,1.8839,0.0,
2025-01-08,문의,0.6247033364592508,0.6247033364592508,1e-06,1e-06,1e-06,,,미발령,8.657142857142857,7.042857142857143,9.085714285714284,3.242857142857143,4.2,-2.5,-5.533333333333334,0.2666666666666666,1.4,79.03333333333333,2.066666666666667,4.66,6.566666666666666,73.0848,984.0351,66.04,0.9891,17.93,33.087,75.0532,71.0934,6.123,4.768,0.74,0.0,0.0,0.0,0.0,0.3393,0.0,
2025-01-09,문의,0.043305101451934,0.043305101451934,1e-06,1e-06,1e-06,,,미발령,8.485714285714286,7.014285714285714,9.128571428571428,3.1142857142857143,4.2,-8.633333333333333,-12.433333333333332,-4.833333333333333,2.966666666666667,49.23333333333333,5.333333333333333,8.54,4.433333333333334,73.062,982.7033,65.95,0.0,17.634,33.049,75.05,71.0844,6.042,4.846,0.735,0.0,0.0,0.0,0.0,0.214,0.0,
2025-01-10,문의,0.0030019558121643,0.0030019558121643,1e-06,1e-06,1e-06,,,미발령,8.314285714285715,6.985714285714286,9.171428571428573,2.9857142857142858,4.2,-7.833333333333333,-14.233333333333334,-1.8333333333333333,1.1333333333333333,57.66666666666666,8.700000000000001,12.045,2.9,73.0286,980.7541,65.82,0.0,10.441,33.0,75.04,71.0633,6.123,4.712,0.728,0.0,0.0,0.0,0.0,0.1547,0.0,
2025-01-11,문의,0.0002080987781125,0.0002080987781125,1e-06,1e-06,1e-06,,,미발령,8.142857142857142,6.957142857142857,9.214285714285715,2.857142857142857,4.2,-4.066666666666666,-7.633333333333333,-0.0333333333333333,0.9666666666666668,67.3,4.666666666666667,8.3,5.533333333333334,73.0099,979.6639,65.75,0.1393,20.499,33.118,75.04,71.0453,6.076,4.867,0.728,0.0,0.0,0.0,0.0,0.789,0.0,
